Title,Timestamp,FullText,Tags,Author,Url,Label
"[SALAH] Foto “Tepat Malam Ini (23 April 2023), Sambo Dikebumikan Usai Eksekusi”",NaN,Tidak ada bukti bahwa Sambo dimakamkan pada tanggal 23 April 2023. Foto di video itu merupakan foto ketika jenazah Praka Anumerta Yanuarius Loe dimakamkan di Taman Makam Pahlawan TPM Atambua pada Jumat 21 Februari 2020.Selengakpnya di bagian PENJELASAN dan REFERENSI.Kategori Konten yang MenyesatkanAkun Facebook Amalia fb.comAmaliaaa567 pada 23 April 2023 mengunggah sebuah video yang menampilkan foto pemakaman yang dihadiri anggota TNI dengan narasiDUKA MND4LAM SAMBO PM4K4MAN DIL4KUKAN MALAM INISumber archive.phKTJur ArsipPENJELASANBerdasarkan hasil penelusuran adanya video yang menampilkan foto pemakaman yang dihadiri anggota TNI yang diklaim sebagai pemakaman Sambo pada 23 April 2023 merupakan konten yang menyesatkan.Faktanya tidak ada bukti bahwa Sambo dimakamkan pada tanggal 23 April 2023. Foto di video itu merupakan foto ketika jenazah Praka Anumerta Yanuarius Loe dimakamkan di Taman Makam Pahlawan TPM Atambua pada Jumat 21 Februari 2020.Foto ini salah satunya dimuat di artikel berita berjudul Tembakan Salvo Iringi Pemakaman Praka Yanuarius Loe yang terbit di situs kupang.tribunnews.com pada Jumat 21 Februari 2020.Dilansir dari Kompas Praka Anumerta Yanuarius Loe merupakan salah satu korban dari jatuhnya Helikopter MI17 yang dilaporkan hilang kontak saat terbang dari Bandara Oksibil Kabupaten Pegunungan Bintang ke Bandara Sentani Jayapura pada Juni 2019. Helikopter tersebut kemudian ditemukan hancur di salah satu tebing di Pegunungan Mandala Distrik Oksop Kabupaten Pegunungan Bintang Senin 1022020.REFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/26/salah-foto-tepat-malam-ini-23-april-2023-sambo-dikebumikan-usai-eksekusi/,1
[SALAH] Video “GENDERANG PERANG DI TABUH TNI SIAGA TEMPUR LAWAN MALAYSIA”,NaN,MENYESATKAN isi video TIDAK berkaitan dengan Malaysia. FAKTA berisi foto pratinjau thumbnail dan potonganpotongan video yang TIDAK berkaitan salah satunya adalah video pernyataan siap mati untuk Indonesia oleh Prabowo di sambutan acara Road to Election 2024.Selengkapnya di bagian PENJELASAN dan REFERENSI.KATEGORI Konten yang Menyesatkan.SUMBER Facebook  arsip cadangan.NARASI  GENDERANG PERANG DI TABUH TNI SIAGA TEMPUR LAWAN MALAYSIA di gambar pratinjau. PRABOWO SERUKAN PERONG BESAR di post.PENJELASANBerdasarkan 7 Jenis Mis dan Disinformasi oleh First Draft News termasuk Konten yang Menyesatkan Penggunaan informasi yang sesat untuk membingkai sebuah isu atau individu. 1 View this post on InstagramA post shared by Aribowo Sasmito aribowosasmito SUMBER membagikan konten yang isinya menimbulkan kesimpulan yang MENYESATKAN FAKTA isi video TIDAK berkaitan dengan Malaysia. Berisi foto pratinjau thumbnail dan potonganpotongan video yang TIDAK berkaitan salah satunya adalah video pernyataan siap mati untuk Indonesia oleh Prabowo di sambutan acara Road to Election 2024.Verifikasi Video Salah satu sumber foto yang identik yang digunakan untuk pratinjau thumbnail Liputan6.com pada 7 Okt 2021  Sebelum penetapan Jokowi terlebih dahulu mengecek kesiapan para pasukan komponen cadangan. Jokowi didampingi Menteri Pertahanan Prabowo Subianto saat mengecek kesiapan pasukan. Keduanya tampak menaiki mobil jip bewarna hitam untuk meninjau para pasukan komponen cadangan dari ujung ke ujung.  2Salah satu sumber video dengan bagian yang identik Kompas.com di YouTube pada 30 Okt 2022 JernihMemilih PrabowoSubianto JernihkanHarapan Ketua Umum Partai Gerindra Prabowo Subianto memberikan sambutan dalam acara Road to Election 2024 di area Tennis Indoor Senayan Jakarta Minggu 30102022. Dalam sambutan itu Prabowo mengatakan bahwa partai politik harus siap membela Indonesia. Bahkan ia menegaskan dirinya siap mati untuk Tanah Air.  3Referensi Lainnya yang BerkaitanHasil pencarian Google Videos kata kunci prabowo road to election 2024. 4Hasil pencarian Google News kata kunci prabowo road to election 2024. 5REFERENSI1 firstdraftnews.org Memahami gangguan informasi Google Translate    arsip cadangan.2 liputan6.com Momen Jokowi dan Prabowo Naik Jip Saat Cek Pasukan Komponen Cadangan    arsip cadangan. 3 youtube.com Prabowo Saya Siap Mati untuk Indonesia    arsip cadangan.4 google.com    arsip cadangan.5 google.com    arsip cadangan.,NaN,NaN,https://turnbackhoax.id/2023/04/25/salah-video-genderang-perang-di-tabuh-tni-siaga-tempur-lawan-malaysia/,1
[SALAH] “Giveaway Toyota Hilux 2023”,NaN,Informasi palsu dan bukan akun resmi. Akun Facebook resmi Toyota Indonesia adalah facebook.comToyotaID. Di akun resmi tidak ditemukan pengumuman pembagian hadiah seperti yang beredar di media sosial.Selengkapnya di bagian PENJELASAN dan REFERENSI.Kategori Konten PalsuAkun Facebook Toyota Alphard Fans Club pada 22 April 2023 mengunggah sebuah postingan dengan narasiSampai sekarang belum ada yang menemukan nomor lain selain 86 dan belum ada pemenang baru Toyota. Ada sisa Toyota Hilux 2023 dan 4 Toyota Hilux baru untuk dimenangkan.Sumber archive.phhSZ0g ArsipPENJELASANBerdasarkan hasil penelusuran adanya akun Facebook Toyota Alphard Fans Club yang membagikan Toyota Hilux 2023 dan 4 Toyota Hilux baru merupakan konten palsu.Faktanya akun Facebook resmi Toyota Indonesia adalah facebook.comToyotaID. Di akun resmi tidak ditemukan pengumuman pembagian hadiah seperti yang beredar di media sosial.Dilansir melalui kompas.com Toyota Indonesia mengonfirmasi bahwa akun media sosial asli milik Toyota adalah ToyotaID.Untuk sosial media Toyota Indonesia memiliki akun Facebook Twitter dan Instagram dengan nama ToyotaID tulisnya melalui pesan Facebook Jumat 30122022.Adapun berdasarkan penelusuran melalui situs resmi Toyota Indonesia yakni toyota.astra.co.id dan toyota.co.id juga tidak ditemukan pengumuman pembagian hadiah seperti yang beredar di media sosial.REFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/25/salah-giveaway-toyota-hilux-2023/,1
[SALAH] Foto Buah Anggur Unik Dari Jepang Berbentuk Bintang,NaN,Hasil periksa fakta Mochamad Marcell Faktanya foto telah disunting dengan menggunakan aplikasi editing gambar foto asli menunjukkan buah anggur tersebut tidak berbentuk bintang. Selengkapnya pada bagian penjelasan.  Kategori Konten yang Dimanipulasi  Sumber Faceboook  NarasiAnggur baru Jepang setelah Anggur Shine Muscat  PenjelasanSebuah unggahan di Facebook membagikan foto buah anggur yang berbentuk bintang. Anggur tersebut diklaim menjadi anggur jenis baru setelah anggur Shine Muscat yang merupakan anggur dari persilangan anggur Akitsu21 dan Hakunan yang berasal dari Jepang.Setelah ditelusuri foto yang dibagikan tersebut merupakan hasil editan dengan menggunakan aplikasi edit gambar di Android. Hasil penelusuran oleh AFP menemukan video Douying TikTok China tutorial cara mengedit foto anggur hingga berbentuk bintang salah satu hasil editannya menunjukkan foto yang sama.Selain itu klaim keberadaan anggur baru asal Jepang yang berbentuk bintang dibantah oleh Luca Brillante asisten profesor pemeliharaan anggur di California State University. Anggur jenis ini tidak ada di alam ujar Lica Brillante kepada AFP.Dengan demikian foto buah anggur unik dari Jepang berbentuk bintang adalah tidak benar dengan kategori Konten yang Dimanipulasi.  Referensi,NaN,NaN,https://turnbackhoax.id/2023/04/25/salah-foto-buah-anggur-unik-dari-jepang-berbentuk-bintang/,1
[SALAH] Barack Obama Akan Pindah Ke Kenya Juni Ini,NaN,Hasil periksa fakta Mochamad MarcellFaktanya artikel yang membagikan kabar tersebut hanya bertujuan untuk lelucon April Mop. Tidak ada kabar resmi dari pihak Barack Obama terkait perpindahannya ke Kenya. Selengkapnya pada bagian penjelasan.  Kategori Konten yang Menyesatkan  Sumber Twitter  NarasiWhy is Obama REALLY relocating to Kenya in June this seems like one heck of a coincidence fleeing the USObama is resettling in Kenya as Special Envoy for US Diplomacyhe said makes me truly grateful as I pay tribute to the land of my father  forefathersStay tuned super sketch TerjemahanMengapa Obama BENARBENAR pindah ke Kenya pada bulan Juni ini sepertinya kebetulan melarikan diri dari ASObama bermukim kembali di Kenya sebagai Utusan Khusus untuk Diplomasi ASdia berkata membuat saya benarbenar bersyukur karena saya memberikan penghormatan kepada tanah ayah  leluhur sayaNantikan sketsa super   PenjelasanSebuah pengguna Twitter membagikan kabar bahwa Barack Obama akan pindah ke Kenya tanah kelahiran ayahnya pada Juni ini kabar tersebut mengutip dari artikel berita yang dipublikasi oleh furtherafrica.com.Setelah ditelusuri kabar ini berawal dari artikel yang tidak serius mengabarkan bahwa Barack Obama akan pindah ke Kenya pada Juni ini yang dipublikasi oleh standardmedia.co.ke tulisan tersebut bertujuan untuk lelucon April Mop yang biasanya dilakukan setiap 1 April. Pada akhir artikel tersebut penulis menyematkan kalimat Disclaimer This was an April Fools Day Story. GOTCHA.Namun kabar tersebut tersebar di berbagai sosial media banyak pengguna sosial media yang mempercayai kabar tersebut seperti dalam unggahan di Facebook ini dan Instagram ini.Dengan demikian Barack Obama akan pindah Ke Kenya Juni ini adalah tidak benar dengan kategori Konten yang Menyesatkan.  Referensi,NaN,NaN,https://turnbackhoax.id/2023/04/25/salah-barack-obama-akan-pindah-ke-kenya-juni-ini/,1
[SALAH] Video Pemerintah Turki Eksekusi Kontraktor yang Menyebabkan Bangunan Runtuh Saat Gempa Turki Januari 2023,NaN,Hasil periksa fakta Mochamad MarcellFaktanya video tersebut diambil pada saat perang saudara di Suriah pada tahun 2013. Selengkapnya pada bagian penjelasan.  Kategori Konten yang Menyesatkan  Sumber Facebook  Narasiwhite_tick Pemerintah Turki menembak semua kontraktor yang mengabaikan standar saat membangun dibayar pemerintah untuk mengadopsi teknologi anti gempa sismic dumper di fondasi bangunan tetapi kontraktor menggunakan ban mobil pemerintah mengambil tindakan memasukkan semua kontraktor dalam ban yang sama dan membakar tubuh mereka. Beginilah akhirnya korupsi  PenjelasanSebuah video menunjukkan penembakan terhadap banyak orang yang dilakukan oleh beberapa orang berpakaian baju militer. Pemerintah Turki diklaim yang melakukan penembakan tersebut kepada semua kontraktor yang mengabaikan standar pembangunan dalam instalasi teknologi anti gempa atau sismic dumper yang mengakibatkan sebagian besar bangunan hancur saat gempa Turki pada Januari 2023.Setelah ditelusuri faktanya video tersebut adalah video pembantaian yang diambil di Suriah pada saat perang saudara tahun 2013. Dilansir dari AFP ditemukan tangkapan layar yang identik pada video tersebut dalam sebuah artikel yang mengulas genosida Suriah 2013.Pemerintah Turki memang memproses hukum setelah menemukan adanya dugaan tindak kriminal yang dilakukan oleh pengembang kontraktor karena banyaknya banguna006E yang tidak sesuai standar sehingga menyebabkan banyaknya kerusakan yang sangat parah saat gempa pada Januari 2023 namun video tersebut tidak ada kaitannya dengan proses hukum ini.Dengan demikian video pemerintah Turki eksekusi kontraktor yang menyebabkan bangunan runtuh saat gempa Turki pada Januari 2023 adalah tidak benar dengan kategori Konten yang Menyesatkan.  Referensi,NaN,NaN,https://turnbackhoax.id/2023/04/25/salah-video-pemerintah-turki-eksekusi-kontraktor-yang-menyebabkan-bangunan-runtuh-saat-gempa-turki-januari-2023/,1
[SALAH] Video Kecelakaan Bus Jamaah Umroh di Arab Saudi Maret 2023,NaN,Hasil periksa fakta Mochamad MarcellFaktanya video tersebut adalah video lama pada lokasi yang sama bukan video dari kecelakaan bus yang mengangkut jamaah umrah pada 27 Maret 2023. Selengkapnya pada bagian penjelasan.  Kategori Konteks yang Salah  Sumber Facebook  NarasiKecelakaan bus penuh penumpang yang akan menunaikan umrah di Arab Saudi. Ada kabar 22 orang hangus terbakar dalam kecelakaan itu akibat rem blong. Lebih dari 30 orang terluka. Arab Saudi  PenjelasanBeredar sebuah video yang diklaim merupakan kecelakaan bus yang mengangkut jamaah umrah di Arab Saudi pada 27 Maret 2023.Setelah ditelusuri faktanya video tersebut adalah kecelakaan truk tangki BBM pada 24 Juni 2017 di lokasi yang sama tidak ada kaitannya dengan insiden yang terjadi pada 27 Maret 2023. Truk tangki tersebut yang mengangkut BBM diesel seberat 32 ton terbalik dan terbakar hingga sopirnya hangus terbakar.Dilansir dari AFP hasil pencarian gambar menemukan tangkapan layar dari video tersebut dalam sebuah artikel yang telah terpublikasi sejak Oktober 2017. Dalam artikel tersebut mengulas bahwa jembatan yang berlokasi Aqaba Shaar Provinsi Asir Arab Saudi tersebut memang rawan kecelakaan serta menunjukkan tangkapan layar dari berbagai kecelakaan yang terjadi pada lokasi tersebut termasuk tangkapan layar yang identik dengan video tersebut.Dengan demikian video kecelakaan bus jamaah umroh di Arab Saudi Maret 2023 adalah tidak benar dengan kategori Konteks yang Salah.  Referensi,NaN,NaN,https://turnbackhoax.id/2023/04/25/salah-video-kecelakaan-bus-jamaah-umroh-di-arab-saudi-maret-2023/,1
[SALAH] MANGKUNEGARAN PAKSA MUHAMMADIYAH PINDAH LOKASI SALAT IDUL FITRI,NaN,Hasil periksa Fakta Pekik Jalu Utomo.Faktanya ada miskomunikasi informasi yang diterima oleh pihak Puro Mangkunegaran. Muhammadiyah sudah diizinkan dan bisa memakai lapangan Pemedan Mangkunegaran untuk salat Idul Fitri Jumat 21 April 2023.KATEGORI Konten yang menyesatkanSUMBER  TwitterNARASI Astaghfirullah Muhammadiyah Kembali Didiskriminasi Dipaksa Mangkunegaran Solo Pindah Lokasi Sholat Idul FitriPENJELASANBeredar cuitan dari akun twitter democrazymedia disertai dengan link berita yang bernarasikan Muhammadiyah kembali didiskriminasi dan dipaksa pindah lokasi salat Idul Fitri oleh Mangkunegaran Solo.Melansir detik.com Kanjeng Pangarengan Adipati Arya KGPAA Mangkunegoro X atau yang akrab disapa Gusti Bhre menjelaskan bahwa ada miskomunikasi informasi yang diterima oleh pihak Puro Mangkunegaran. Mangkunegaran akan memfasilitasi semuanya dengan baik.Dikutip dari viva.co.id Wiwit Hidayat selaku Pimpinan Ranting Pemuda Muhammadiyah sudah dapat informasi hasil dari mediasi dengan Pengurus Daerah Muhammadiyah PDM bahwa Jumat 21 April 2023 sudah diizinkan dan bisa memakai lapangan Pemedan Mangkunegaran untuk salat Idul Fitri.Sebelumnya Pimpinan Ranting Pemuda Muhammadiyah sudah berencana memindah lokasi pelaksanaan salat Idul Firi di kantor Pimpinan Daerah Muhammadiyah sebelum mengantongi izin dari Puro Mangkunegaran.Berdasarkan penjelasan di atas klaim bahwa Muhammadiyah didiskriminasi dan dipaksa pindah lokasi salat idul fitri oleh Mangkunegaran Solo tidak benar dan termasuk ke dalam konten yang menyesatkan.REFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/24/salah-mangkunegaran-paksa-muhammadiyah-pindah-lokasi-salat-idul-fitri/,1
[SALAH] FADLIZON RESMI JADI DITETAPKAN TERSANGKA FADLIZON LANGSUNG DI EKSEKUSI !!,NaN,Hasil periksa fakta Putri Lestari.Konten yang dimanipulasi. Tidak ditemukan informasi mengenai Fadli Zon yang ditetapkan sebagai tersangka kasus terorisme yang disampaikan dalam video. Video merupakan hasil manipulasi beberapa video podcast Youtube Fadli Zon Denny Siregar dan video lain disertai dengan narasi yang menyesatkan.    Kategori  Konten yang Dimanipulasi    Sumber  Youtube     Narasi  FADLIZON RESMI JADI DITETAPKAN TERSANGKA FADLIZON LANGSUNG DI EKSEKUSI     Penjelasan Akun Youtube POLEMIK MILITER mengunggah video yang berjudul FADLIZON RESMI JADI DITETAPKAN TERSANGKA FADLIZON LANGSUNG DI EKSEKUSI . Video tersebut diunggah pada tanggal 19 Februari 2023 dengan tampilan tumbnail dari BBC NEWS dengan judul DETIKDETIK SEBELUM EKSEKUSI FADLIZON DI KAWAL KETAT PASUKAN BERSENJATA. Dalam tumbnail juga ditampilkan gambar Fadli Zon yang mengenakan baju tahanan serta sorban dengan dikelilingi Densus 88.Tidak ditemukan informasi mengenai Fadli Zon yang ditetapkan sebagai tersangka kasus terorisme yang disampaikan dalam video. Narasi dalam video yang diunggah membahas mengenai polemik opini dari Fadli Zon mengenai pembubaran Densus 88. Foto dalam tumbnail juga merupakan hasil editan.Hasil penelusuran menunjukkan bahwa video identik dengan video podcast Youtube Fadli Zon Official yang diunggah pada tanggal 29 November 2020 dengan judul BATALKAN CALLING VISA ISRAEL BISA KE INDONESIA . Video Fadli Zon lain yang ditampilkan juga identik dengan video yang terdapat dalam akun Youtube resmi Fadli Zon Official.Video lain yang dicuplik adalah video yang diunggah oleh akun Youtube COKRO TV pada tanggal 15 Maret 2022 dengan judul Denny Siregar PENJAGA KEDAMAIAN.    Referensi ,NaN,NaN,https://turnbackhoax.id/2023/04/24/salah-fadlizon-resmi-jadi-ditetapkan-tersangka-fadlizon-langsung-di-eksekusi/,1
[SALAH] RAJA SALMAN WAFAT PADA 22 RAMADHAN 1444H,NaN,Hasil periksa fakta Pekik Jalu Utomo.Faktanya video tersebut mengabarkan kematian Raja Arab Saudi sebelum Raja Salman yaitu Raja Abdullah bin Abdulaziz pada usia 90 tahun pada 23 Januari 2015 lalu.KATEGORI Konten yang menyesatkanSUMBER  TiktokNARASI Inna lillahi wa Inna ilaihi Rajiun. raja Salman wafat 22 Ramadhan 1444H. salman raja arabPENJELASANBeredar video dari akun tiktok bernama danihamdani9 yang menampilkan Raja Arab Saudi ketujuh Salman bin Abdulaziz alSaud dengan narasi yang menyatakan bahwa Raja Salman wafat pada 22 Ramadhan 1444H atau 13 April 2023.Setelah dilakukan penelusuran audio pembaca berita dalam video tersebut merupakan audio pembaca berita yang identik dengan video unggahan channel youtube resmi Sky News Arabia berjudul Arab Saudi mengumumkan kematian Raja Abdullah yang tayang pada 23 Januari 2015.Pembaca berita dalam video tersebut mengabarkan kematian Raja Arab Saudi sebelum Raja Salman yaitu Raja Abdullah bin Abdulaziz pada usia 90 tahun pada 23 Januari 2015 lalu.Hoax yang sama pernah beredar pada tahun 2022. turnbackhoax.id telah melakukan pengecekan fakta dengan judul artikel SALAH Raja Salman Meninggal Dunia dengan demikian informasi wafatnya Raja Salman tidak benar dan termasuk ke dalam konten yang menyesatkan.REFERENSI Raja Salman Meninggal Dunia,NaN,NaN,https://turnbackhoax.id/2023/04/24/salah-raja-salman-wafat-pada-22-ramadhan-1444h/,1
[SALAH] Foto “Gerhana Matahari dari Manokwari Papua Barat.”,NaN,BUKAN foto gerhana matahari di Manokwari Papua Barat. Fotofoto itu adalah foto hasil buatan kecerdasan buatan artificial intelligence.Selengkapnya di bagian PENJELASAN dan REFERENSI.Kategori Konten yang MenyesatkanAkun Facebook Arman Namsa fb.comarman.namsa pada 20 April 2023 mengunggah beberapa foto yang menampilkan awan dan matahari dengan narasiGerhana Matahari dari Manokwari Papua Barat.Sumber archive.phuI20v ArsipPENJELASANBerdasarkan hasil penelusuran adanya foto yang menampilkan awan dan matahari yang diklaim sebagai penampakan gerhana matahari di Manokwari Papua Barat merupakan klaim yang menyesatkan.Faktanya bukan foto gerhana matahari di Manokwari Papua Barat. Fotofoto itu adalah foto hasil buatan kecerdasan buatan artificial intelligence.Salah satu foto diunggah oleh akun Instagram Lars Pohlmann pada 18 Maret 2023 dengan narasitryptamine clouds  1 created with MidJourney.com Thanks for all the nice comments Please keep in mind Those images were created by an AI MidJourney. I put words into a machine and post the best results. aiart midjourney midjourneyart psychedelicart generativeart trippyart spiritualart visionaryart higherconsciousness psytrance psyart dmtart ayahuascaart Psychedelic Spiritual MindAltering InspirationREFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/24/salah-foto-gerhana-matahari-dari-manokwari-papua-barat/,1
[SALAH] Video “INDONESIA TERANCAM AUSTRALIA MULAI IKUT CAMPUR BANTU EROPA LAWAN NKRI”,NaN,MENYESATKAN isi video TIDAK berkaitan dengan Indonesia dan Australia. FAKTA selain berisi potonganpotongan video yang TIDAK berkaitan video sebenarnya berisi pembacaan beberapa artikel yang salah satu bagiannya adalah tentang ancaman Rusia untuk menghentikan pasokan gas ke Uni Eropa.Selengkapnya di bagian PENJELASAN dan REFERENSI.KATEGORI Konten yang Menyesatkan.SUMBER Facebook  arsip cadangan.NARASI  INDONESIA TERANCAM AUSTRALIA MULAI IKUT CAMPUR BANTU EROPA LAWAN NKRI di gambar pratinjau. AUSTRALIA BANTU UNI EROPA SERONG INDONESIA di post.PENJELASANBerdasarkan 7 Jenis Mis dan Disinformasi oleh First Draft News termasuk Konten yang Menyesatkan Penggunaan informasi yang sesat untuk membingkai sebuah isu atau individu. 1 View this post on Instagram A post shared by Aribowo Sasmito aribowosasmito SUMBER membagikan konten yang isinya menimbulkan kesimpulan yang MENYESATKAN FAKTA isi video TIDAK berkaitan dengan Indonesia dan Australia. Selain berisi potonganpotongan video yang TIDAK berkaitan video sebenarnya berisi pembacaan beberapa artikel yang salah satu bagiannya adalah tentang ancaman Rusia untuk menghentikan pasokan gas ke Uni Eropa.Verifikasi VideoSalah satu sumber dengan segmen video yang identik KOMPASTV di YouTube pada 7 Okt 2021 BATUJAJAR KOMPAS.TV Presiden Jokowi menetapkan 3.103 orang sebagai anggota Komponen Cadangan di Pusdiklat Kopassus Batujajar pada Kamis 7 Oktober 2021 pagi.  2Salah satu sumber bagian dari artikel yang dibaca Bisnis Indonesia pada 18 Okt 2022 CEO BUMN Energi Rusia Gazprom Alexei Miller mengatakan jika keputusan tersebut diambil secara sepihak maka Uni Eropa mau tak mau harus menerima konsekuensi besar tersebut. 3Referensi Lainnya yang BerkaitanHasil pencarian Google Videos kata kunci jokowi komponen cadangan dikerahkan bila negara dalam keadaan darurat militer. 4Hasil pencarian Google News kata kunci jokowi komponen cadangan dikerahkan bila negara dalam keadaan darurat militer. 5REFERENSI1 firstdraftnews.org Memahami gangguan informasi Google Translate    arsip cadangan.2 youtube.com Full Tetapkan 3.103 Komcad Jokowi Hanya Dikerahkan Saat Darurat Militer    arsip cadangan.3 bisnis.com Eropa SiapSiap Gelap Rusia Ancam Setop Pasokan Gas    arsip cadangan.4 google.com    arsip cadangan.5 google.com    arsip cadangan.,NaN,NaN,https://turnbackhoax.id/2023/04/23/salah-video-indonesia-terancam-australia-mulai-ikut-campur-bantu-eropa-lawan-nkri/,1
[SALAH] Thumbnail Gempa Tuban Obrak Abrik 7 Wilayah Indonesia,NaN,Hasil Periksa Fakta Dyah FebriyaniFoto reruntuhan bangunan bukan akibat gempa Tuban namun gedung empat lantai di Slipi yang roboh karena struktur kurang memadai. Kejadian itu terjadi pada tahun 2020.KATEGORIKonten MenyesatkanSUMBERYoutube LEBUR  DETIK GEMPA BRUTAL TUBAN OBRAKABRIK 7 WILAYAH INDONESIAPENJELASAN Beredar sebuah video Youtube yang menampilkan thumbnail reruntuhan bangunan yang diklaim akibat gempa Tuban 14 April 2023. Pengunggah menuliskan bahwa gempa berkekuatan 69 skala richter itu membuat 7 wilayah di Indonesia berantakan karena gempa.Faktanya foto thumbnail pada video bukan terjadi akibat gempa Tuban. Berdasarkan penelusuran Google Lens foto itu merupakan reruntuhan gedung empat lantai di Slipi pada Januari 2020 lalu. Ambruknya gedung itu karena struktur bangunan yang kurang memadai mengingat tidak pernah dilakukan perawatan sejak tahun 1997.Terkait gempa Tuban ada sekitar 28 wilayah di Indonesia yang merasakan getaran. BMKG menyebut beberapa daerah yang melaporkan dampak gempa di antaranya Jember Banyuwangi Sidoarjo Tulungagung Ponorogo Trenggalek Sampang Magetan Madiun Gresik Kota Pasuruan Kota Batu dan Surabaya. Tak hanya Jawa Timur melainkan wilayah Bali Nusa Tenggara Barat dan Jawa Barat dikabarkan juga merasakan gempa ini.Menurut Plt Kapusdatinkom BNPB Abdul Muhari gempa berpusat di pesisir utara Tuban berkekuatan magnitudo 66 dengan kedalaman 632 km. Karena gempa Tuban bukan termasuk gempa dangkal maka tidak menimbulkan kerusakan yang signifikan.REFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/23/salah-thumbnail-gempa-tuban-obrak-abrik-7-wilayah-indonesia/,1
[SALAH] video Erupsi Merapi 12 April 2023,NaN,Hasil Periksa Fakta Dyah FebriyaniErupsi merapi pada video tersebut bukan terjadi pada April 2023 melainkan pada letusan pada Maret 2023. Gambar pratinjau thumbnail bukan Gunung Merapi melainkan Gunung Pinatubo di Filipina.KATEGORIKonteks yang salahSUMBERYouTube SAJA MERAPI NGAMUK LAGI MENGERIKAN ERUPSI MERAPI HARI INI 12 APRIL 2023 Merapi ErupsiPENJELASANBeredar sebuah video Youtube yang menampilkan beberapa cuplikan video letusan Gunung Merapi yang terjadi pada 12 April 2023. Gambar pratinjauthumbnail pada video melihatkan dahsyatnya letusan gunung yang menyebabkan rumahrumah tertimbun material. Penggungah mengklaim bahwa kejadian tersebut terjadi pada Gunung Merapi tanggal 12 April 2023. Faktanya unggahan Youtube itu tidak benar.Berdasarkan hasil penelusuran menggunakan Google Lens ditemukan bahwa foto itu adalah letusan gunung Pinatubo Di Filipina. Foto tersebut diambil oleh Albert Gracia seorang fotografer Filipina pada tahun 1991. Berkat foto itu ia memenangkan kompetisi pers foto dunia.Video Youtube yang telah dilihat 44 ribu kali itu ternyata menggunakan cuplikan videovideo erupsi Gunung Merapi pada bulan Maret 2023. Salah satu video tersebut pernah diunggah oleh Facebook Kompas TV pada 11 Maret 2023.REFERENSI,NaN,NaN,https://turnbackhoax.id/2023/04/23/salah-video-erupsi-merapi-12-april-2023/,1
"[SALAH] Video “CHINA MULAI BERANI MELANGKAH PASUKAN TNI TAK TERIMA, LIHAT APA YANG AKAN TERJADI”",NaN,MENYESATKAN isi video TIDAK berkaitan dengan TNI. FAKTA selain berisi potonganpotongan video yang TIDAK berkaitan video sebenarnya berisi pembacaan artikel tentang konflik Tiongkok dengan Taiwan dengan mengganti aspek tertentu untuk mengesankan konflik antara Tiongkok dengan Indonesia.Selengkapnya di bagian PENJELASAN dan REFERENSI.KATEGORI Konten yang Menyesatkan.SUMBER Facebook  arsip cadangan.NARASI  CHINA MULAI BERANI MELANGKAH PASUKAN TNI TAK TERIMA LIHAT APA YANG AKAN TERJADI di gambar pratinjau. SENJOTO MAKAN TUAN  MALAYSIA  UCRANIA  DUNIA MILITER UPDATE  BERITA TERKINI di post.PENJELASANBerdasarkan 7 Jenis Mis dan Disinformasi oleh First Draft News termasuk Konten yang Menyesatkan Penggunaan informasi yang sesat untuk membingkai sebuah isu atau individu. 1 View this post on Instagram A post shared by Aribowo Sasmito aribowosasmito SUMBER membagikan konten yang isinya menimbulkan kesimpulan yang MENYESATKAN FAKTA isi video TIDAK berkaitan dengan TNI. Selain berisi potonganpotongan video yang TIDAK berkaitan video sebenarnya berisi pembacaan artikel tentang konflik Tiongkok dengan Taiwan dengan mengganti aspek tertentu untuk mengesankan konflik antara Tiongkok dengan Indonesia.Verifikasi VideoSalah satu sumber dengan segmen video yang identik South China Morning Post Chinese President Xi Jinping in his role as Communist Party leader entered the Great Hall of the People in Beijing to open the partys twiceadecade political gathering on October 16 2022. 2Salah satu bagian artikel yang dibaca di video CNN Indonesia Mantan penasihat keamanan nasional Amerika Serikat HR McMaster mengklaim China tengah bersiap perang menyerang Taiwan. Ia pun mendesak agar AS mengambil ancangancang.  3Referensi Lainnya yang BerkaitanGoogle Videos kata kunci xi jinping 20th communist party national congress. 4Google News kata kunci xi jinping 20th communist party national congress. 5REFERENSI1 firstdraftnews.org Memahami gangguan informasi Google Translate    arsip cadangan.2 scmp.com Xi Jinping kicks off 20th Communist Party national congress    arsip cadangan.3 cnnindonesia.com China Diklaim Bersiap Perang Serang Taiwan AS Didesak Ancangancang    arsip cadangan.4 google.com    arsip cadangan.5 google.com    arsip cadangan.,NaN,NaN,https://turnbackhoax.id/2023/04/23/salah-video-china-mulai-berani-melangkah-pasukan-tni-tak-terima-lihat-apa-yang-akan-terjadi/,1
